epoch,phase,lr,loss,accuracy
0,train,0.001,0.49113343112758484,0.8193333148956299
0,evaluation,0.001,0.42054150696796705,0.8489000201225281
1,train,0.000999938933078422,0.3675816545862633,0.8636166453361511
1,evaluation,0.000999938933078422,0.3659856355265726,0.8684999942779541
2,train,0.000999755747381037,0.3281640870484716,0.8773666620254517
2,evaluation,0.000999755747381037,0.3433941060417815,0.8752999901771545
3,train,0.000999450488106175,0.3048397264818647,0.8859500288963318
3,evaluation,0.000999450488106175,0.3581055385779731,0.8761000037193298
4,train,0.0009990232305719944,0.29032992809883823,0.8907833099365234
4,evaluation,0.0009990232305719944,0.3509984929350358,0.8806999921798706
5,train,0.0009984740801978983,0.2701004491622514,0.8983333110809326
5,evaluation,0.0009984740801978983,0.34069903270353247,0.885699987411499
6,train,0.0009978031724785245,0.2590020542650589,0.9026333093643188
6,evaluation,0.0009978031724785245,0.33323083478438703,0.8866000175476074
7,train,0.000997010672950314,0.2455635250949148,0.9072499871253967
7,evaluation,0.000997010672950314,0.3419231016047393,0.8878999948501587
8,train,0.0009960967771506664,0.2377132550835101,0.910099983215332
8,evaluation,0.0009960967771506664,0.3421710930010186,0.8889999985694885
9,train,0.0009950617105696957,0.22519639242432518,0.9142333269119263
9,evaluation,0.0009950617105696957,0.3225152032284797,0.8959000110626221
10,train,0.0009939057285945929,0.21556507934258182,0.9183833599090576
10,evaluation,0.0009939057285945929,0.35830852521371237,0.890999972820282
11,train,0.0009926291164466126,0.20712728029502225,0.9200500249862671
11,evaluation,0.0009926291164466126,0.3370564736520188,0.8960000276565552
12,train,0.0009912321891107005,0.20113798062493807,0.9233333468437195
12,evaluation,0.0009912321891107005,0.35261257087128073,0.8952999711036682
13,train,0.0009897152912577737,0.19328114306176902,0.9261666536331177
13,evaluation,0.0009897152912577737,0.33529175289824037,0.8988000154495239
14,train,0.0009880787971596797,0.1880634322540084,0.9280499815940857
14,evaluation,0.0009880787971596797,0.35148541940541206,0.8981999754905701
15,train,0.0009863231105968495,0.178050692211082,0.9322666525840759
15,evaluation,0.0009863231105968495,0.34326530879811396,0.8995000123977661
16,train,0.000984448664758672,0.17467594844922582,0.934149980545044
16,evaluation,0.000984448664758672,0.35746266607996785,0.8974000215530396
17,train,0.0009824559221366096,0.1669580958195841,0.9348333477973938
17,evaluation,0.0009824559221366096,0.36636050950877275,0.8995000123977661
18,train,0.0009803453744100864,0.1606197489508942,0.9390833377838135
18,evaluation,0.0009803453744100864,0.3808648161873033,0.8973000049591064
19,train,0.0009781175423251728,0.15565255768835418,0.9395666718482971
19,evaluation,0.0009781175423251728,0.3737827199923841,0.9009000062942505
20,train,0.0009757729755661004,0.15131295152278598,0.9426666498184204
20,evaluation,0.0009757729755661004,0.3872317943391921,0.8973000049591064
21,train,0.0009733122526196342,0.1475338338058132,0.9434166550636292
21,evaluation,0.0009733122526196342,0.40024037055576905,0.8991000056266785
22,train,0.000970735980632341,0.13949847615349775,0.946066677570343
22,evaluation,0.000970735980632341,0.38476934321696243,0.9031000137329102
23,train,0.0009680447952607838,0.1398311383418564,0.9456499814987183
23,evaluation,0.0009680447952607838,0.399561869192727,0.9000999927520752
24,train,0.0009652393605146839,0.1313779255919365,0.9484999775886536
24,evaluation,0.0009652393605146839,0.4283984841047963,0.8970000147819519
25,train,0.0009623203685930864,0.13148152997403512,0.9503333568572998
25,evaluation,0.0009623203685930864,0.42280858755111694,0.8995000123977661
26,train,0.00095928853971357,0.1247205872144272,0.9521999955177307
26,evaluation,0.00095928853971357,0.4250733792970452,0.8989999890327454
27,train,0.0009561446219345448,0.12188768816559808,0.9520999789237976
27,evaluation,0.0009561446219345448,0.4393433219269861,0.9023000001907349
28,train,0.0009528893909706791,0.11798650362312413,0.9549000263214111
28,evaluation,0.0009528893909706791,0.4243972426091757,0.9027000069618225
29,train,0.0009495236500015041,0.11719895664975842,0.9562333226203918
29,evaluation,0.0009495236500015041,0.4347999854178368,0.9014999866485596
30,train,0.0009460482294732414,0.11289109887360636,0.9563833475112915
30,evaluation,0.0009460482294732414,0.46041222180746777,0.9014000296592712
31,train,0.0009424639868939027,0.11012926445936343,0.957099974155426
31,evaluation,0.0009424639868939027,0.4646639774871778,0.904699981212616
32,train,0.0009387718066217117,0.10676417127251625,0.9593999981880188
32,evaluation,0.0009387718066217117,0.4648007884432998,0.9034000039100647
33,train,0.000934972599646904,0.10273422442996172,0.9604833126068115
33,evaluation,0.000934972599646904,0.49907487083839464,0.9010000228881836
34,train,0.0009310673033669515,0.10042790677358727,0.961650013923645
34,evaluation,0.0009310673033669515,0.4766494277393139,0.9034000039100647
35,train,0.0009270568813552751,0.10045749244333775,0.9615333080291748
35,evaluation,0.0009270568813552751,0.4877320778898046,0.9035000205039978
36,train,0.0009229423231234969,0.09611984913044774,0.9635833501815796
36,evaluation,0.0009229423231234969,0.466558561153427,0.900600016117096
37,train,0.0009187246438772933,0.09725229372220762,0.9627666473388672
37,evaluation,0.0009187246438772933,0.47105954139481615,0.9031000137329102
38,train,0.0009144048842659075,0.09127806358214126,0.9649999737739563
38,evaluation,0.0009144048842659075,0.4899688061279587,0.9010999798774719
39,train,0.0009099841101253861,0.09184939836833014,0.9649999737739563
39,evaluation,0.0009099841101253861,0.49717812956888463,0.902999997138977
40,train,0.0009054634122155986,0.08821099924285021,0.9656333327293396
40,evaluation,0.0009054634122155986,0.4867096293387534,0.9038000106811523
41,train,0.0009008439059511095,0.08895017135181407,0.9661166667938232
41,evaluation,0.0009008439059511095,0.48789147200958827,0.9067999720573425
42,train,0.0008961267311259662,0.08473124939289048,0.9680500030517578
42,evaluation,0.0008961267311259662,0.4952783728890781,0.9067000150680542
43,train,0.0008913130516324728,0.07981028750753288,0.9688833355903625
43,evaluation,0.0008913130516324728,0.5297548391773731,0.9034000039100647
44,train,0.0008864040551740152,0.08092697037419658,0.9692333340644836
44,evaluation,0.0008864040551740152,0.5229791595211511,0.9067000150680542
45,train,0.000881400952972015,0.08052789923677375,0.9690499901771545
45,evaluation,0.000881400952972015,0.5274194048929818,0.9020000100135803
46,train,0.0008763049794670771,0.07812134267837763,0.9703500270843506
46,evaluation,0.0008763049794670771,0.542619757071326,0.9017999768257141
47,train,0.0008711173920144113,0.07499965897072226,0.97079998254776
47,evaluation,0.0008711173920144113,0.5315365180184569,0.9049000144004822
48,train,0.0008658394705735983,0.07327688738568695,0.9715333580970764
48,evaluation,0.0008658394705735983,0.5638117254534855,0.9032999873161316
49,train,0.0008604725173927781,0.07396346827083305,0.9715833067893982
49,evaluation,0.0008604725173927781,0.5696784444624865,0.902999997138977
50,train,0.0008550178566873405,0.07047792254234238,0.9729166626930237
50,evaluation,0.0008550178566873405,0.5495847831892816,0.9057000279426575
51,train,0.0008494768343131951,0.06886994471547128,0.9733999967575073
51,evaluation,0.0008494768343131951,0.5702185438403601,0.9031000137329102
52,train,0.0008438508174347005,0.07013812088278501,0.9728833436965942
52,evaluation,0.0008438508174347005,0.5741856854550446,0.9014000296592712
53,train,0.0008381411941873374,0.065973437027827,0.9746166467666626
53,evaluation,0.0008381411941873374,0.5836075976302352,0.9017000198364258
54,train,0.0008323493733352073,0.06566778940559705,0.975433349609375
54,evaluation,0.0008323493733352073,0.5853487903936,0.9039999842643738
55,train,0.0008264767839234405,0.06434792541027037,0.9751999974250793
55,evaluation,0.0008264767839234405,0.5985131614570376,0.9018999934196472
56,train,0.000820524874925601,0.06349968900487049,0.9757000207901001
56,evaluation,0.000820524874925601,0.5936799207820168,0.9067000150680542
57,train,0.0008144951148861737,0.06147409577581928,0.9767000079154968
57,evaluation,0.0008144951148861737,0.6059377046325539,0.90420001745224
58,train,0.0008083889915582231,0.05899088981468032,0.9776666760444641
58,evaluation,0.0008083889915582231,0.6016498858792872,0.9045000076293945
59,train,0.0008022080115363123,0.060428809874982975,0.9768833518028259
59,evaluation,0.0008022080115363123,0.6274750621258458,0.9050999879837036
60,train,0.0007959536998847739,0.05919322589519563,0.977566659450531
60,evaluation,0.0007959536998847739,0.6255902493301826,0.9031999707221985
61,train,0.0007896275997614226,0.057233178878882164,0.9779999852180481
61,evaluation,0.0007896275997614226,0.6151453501816038,0.9032999873161316
62,train,0.0007832312720368044,0.0550529418378147,0.9793166518211365
62,evaluation,0.0007832312720368044,0.6241810367077212,0.9041000008583069
63,train,0.0007767662949090749,0.0559726281425179,0.9779166579246521
63,evaluation,0.0007767662949090749,0.6192381336719175,0.9046000242233276
64,train,0.000770234263514603,0.05499708573065841,0.9798333048820496
64,evaluation,0.000770234263514603,0.6362241080290154,0.9036999940872192
65,train,0.0007636367895343944,0.05370946897904692,0.9789833426475525
65,evaluation,0.0007636367895343944,0.6514253500801853,0.9025999903678894
66,train,0.0007569755007964335,0.052760653784558145,0.9802833199501038
66,evaluation,0.0007569755007964335,0.6241537734300275,0.9064000248908997
67,train,0.0007502520408740415,0.05111701330289181,0.9803833365440369
67,evaluation,0.0007502520408740415,0.6397457956513272,0.9053999781608582
68,train,0.0007434680686803488,0.05249977837811147,0.9805833101272583
68,evaluation,0.0007434680686803488,0.6330146406647525,0.9034000039100647
69,train,0.0007366252580589837,0.047366484696331465,0.9819833040237427
69,evaluation,0.0007366252580589837,0.6669252594060535,0.9057000279426575
