epoch,phase,lr,loss,accuracy
0,train,0.001,0.504656546278549,0.8164833188056946
0,evaluation,0.001,0.4130392876229709,0.8550999760627747
1,train,0.000999938933078422,0.3687217606982188,0.8638166785240173
1,evaluation,0.000999938933078422,0.38855690990067737,0.8639000058174133
2,train,0.000999755747381037,0.3349471939588661,0.8778166770935059
2,evaluation,0.000999755747381037,0.3677587935441657,0.8690999746322632
3,train,0.000999450488106175,0.31580935116769915,0.8829666376113892
3,evaluation,0.000999450488106175,0.34973166166227077,0.8733999729156494
4,train,0.0009990232305719944,0.2946188997612325,0.8896333575248718
4,evaluation,0.0009990232305719944,0.34535600028083296,0.8801000118255615
5,train,0.0009984740801978983,0.28372172312314575,0.8936499953269958
5,evaluation,0.0009984740801978983,0.34599294070201586,0.8797000050544739
6,train,0.0009978031724785245,0.27250952840741,0.8973000049591064
6,evaluation,0.0009978031724785245,0.3340170515488975,0.8834999799728394
7,train,0.000997010672950314,0.26305553884203753,0.9015666842460632
7,evaluation,0.000997010672950314,0.31363525533977943,0.8894000053405762
8,train,0.0009960967771506664,0.2526740638463736,0.9057333469390869
8,evaluation,0.0009960967771506664,0.333213124659997,0.8838000297546387
9,train,0.0009950617105696957,0.24439734881366493,0.908050000667572
9,evaluation,0.0009950617105696957,0.3396856833862353,0.883899986743927
10,train,0.0009939057285945929,0.23752110248117814,0.9097499847412109
10,evaluation,0.0009939057285945929,0.32919027354521085,0.8859000205993652
11,train,0.0009926291164466126,0.23121283989725336,0.911383330821991
11,evaluation,0.0009926291164466126,0.32230188905061047,0.8910999894142151
12,train,0.0009912321891107005,0.2230249098432598,0.9148833155632019
12,evaluation,0.0009912321891107005,0.3156642804417429,0.8948000073432922
13,train,0.0009897152912577737,0.21687432117998473,0.917900025844574
13,evaluation,0.0009897152912577737,0.3364781560965731,0.8930000066757202
14,train,0.0009880787971596797,0.2105364821263468,0.9193333387374878
14,evaluation,0.0009880787971596797,0.3289924412022663,0.8960000276565552
15,train,0.0009863231105968495,0.20333434199727674,0.9225999712944031
15,evaluation,0.0009863231105968495,0.33320623145827766,0.8938000202178955
16,train,0.000984448664758672,0.19818076780482904,0.9245499968528748
16,evaluation,0.000984448664758672,0.32970991494912133,0.8967000246047974
17,train,0.0009824559221366096,0.19507244887001224,0.926716685295105
17,evaluation,0.0009824559221366096,0.33582307983048354,0.8970000147819519
18,train,0.0009803453744100864,0.1872309886856374,0.928433358669281
18,evaluation,0.0009803453744100864,0.3521492739644232,0.892300009727478
19,train,0.0009781175423251728,0.18470612358945265,0.9303333163261414
19,evaluation,0.0009781175423251728,0.3324437926087198,0.9003999829292297
20,train,0.0009757729755661004,0.17759725253687483,0.932283341884613
20,evaluation,0.0009757729755661004,0.3445660994399952,0.8977000117301941
21,train,0.0009733122526196342,0.17421156237882846,0.9332333207130432
21,evaluation,0.0009733122526196342,0.3436146578456782,0.8999999761581421
22,train,0.000970735980632341,0.16736820281377987,0.9359999895095825
22,evaluation,0.000970735980632341,0.3490848026320904,0.9004999995231628
23,train,0.0009680447952607838,0.16656878822520851,0.9373166561126709
23,evaluation,0.0009680447952607838,0.35138228592238846,0.8956000208854675
24,train,0.0009652393605146839,0.16325368563821321,0.9385833144187927
24,evaluation,0.0009652393605146839,0.3718832203104526,0.8938999772071838
25,train,0.0009623203685930864,0.16088195259510074,0.9392499923706055
25,evaluation,0.0009623203685930864,0.3479268988476524,0.8974000215530396
26,train,0.00095928853971357,0.15166686134520116,0.9425666928291321
26,evaluation,0.00095928853971357,0.3623595662132094,0.9006999731063843
27,train,0.0009561446219345448,0.14999716626460363,0.9424499869346619
27,evaluation,0.0009561446219345448,0.3746992704234546,0.8984000086784363
28,train,0.0009528893909706791,0.14832668200230548,0.9441499710083008
28,evaluation,0.0009528893909706791,0.3723845740285101,0.8988000154495239
29,train,0.0009495236500015041,0.14425562125152108,0.9447000026702881
29,evaluation,0.0009495236500015041,0.3877939602619485,0.8988000154495239
