epoch,phase,lr,loss,accuracy
0,train,0.001,0.49498377241559627,0.8206166625022888
0,evaluation,0.001,0.4172000075820126,0.8482000231742859
1,train,0.000999938933078422,0.3742091185184938,0.8619666695594788
1,evaluation,0.000999938933078422,0.3690040047410168,0.8701000213623047
2,train,0.000999755747381037,0.3374428486328389,0.875083327293396
2,evaluation,0.000999755747381037,0.3519584455444843,0.8736000061035156
3,train,0.000999450488106175,0.31797998870359556,0.8815666437149048
3,evaluation,0.000999450488106175,0.35180490265918685,0.8743000030517578
4,train,0.0009990232305719944,0.3055749360495793,0.8866166472434998
4,evaluation,0.0009990232305719944,0.3499305695295334,0.8761000037193298
5,train,0.0009984740801978983,0.28899765491231416,0.8920333385467529
5,evaluation,0.0009984740801978983,0.3493067320389084,0.883400022983551
6,train,0.0009978031724785245,0.2759736850222291,0.8972833156585693
6,evaluation,0.0009978031724785245,0.33661812487282333,0.8866000175476074
7,train,0.000997010672950314,0.2673440166850334,0.9005166888237
7,evaluation,0.000997010672950314,0.33779969971768464,0.8855999708175659
8,train,0.0009960967771506664,0.25842523206271595,0.9040666818618774
8,evaluation,0.0009960967771506664,0.34216538425299187,0.887499988079071
9,train,0.0009950617105696957,0.2480486667454878,0.9065999984741211
9,evaluation,0.0009950617105696957,0.3201511083524438,0.8931999802589417
10,train,0.0009939057285945929,0.2409620620230876,0.9089166522026062
10,evaluation,0.0009939057285945929,0.34077510096227065,0.8898000121116638
11,train,0.0009926291164466126,0.23279846869488516,0.9121000170707703
11,evaluation,0.0009926291164466126,0.3400254618329338,0.8885999917984009
12,train,0.0009912321891107005,0.22561894663806153,0.9150000214576721
12,evaluation,0.0009912321891107005,0.3405632418167742,0.890500009059906
13,train,0.0009897152912577737,0.21843578293125257,0.9174333214759827
13,evaluation,0.0009897152912577737,0.34276302290868155,0.890500009059906
14,train,0.0009880787971596797,0.2133844108469705,0.919950008392334
14,evaluation,0.0009880787971596797,0.3366087463837636,0.8934000134468079
15,train,0.0009863231105968495,0.20670449895772344,0.9229166507720947
15,evaluation,0.0009863231105968495,0.31895597712903084,0.8974999785423279
16,train,0.000984448664758672,0.20205551471664454,0.9232833385467529
16,evaluation,0.000984448664758672,0.34412670229809195,0.8967000246047974
17,train,0.0009824559221366096,0.193543711975058,0.9265666604042053
17,evaluation,0.0009824559221366096,0.339161972079096,0.8956000208854675
18,train,0.0009803453744100864,0.18865798116683452,0.9286666512489319
18,evaluation,0.0009803453744100864,0.3554352621866178,0.8952000141143799
19,train,0.0009781175423251728,0.18517133120153503,0.9301666617393494
19,evaluation,0.0009781175423251728,0.3387644635631314,0.8966000080108643
20,train,0.0009757729755661004,0.17690189355916813,0.9327666759490967
20,evaluation,0.0009757729755661004,0.3483033184009262,0.897599995136261
21,train,0.0009733122526196342,0.17289238423109055,0.9356333613395691
21,evaluation,0.0009733122526196342,0.3530115322976173,0.8981999754905701
22,train,0.000970735980632341,0.16701666446033317,0.9365500211715698
22,evaluation,0.000970735980632341,0.3625194449213487,0.8995000123977661
23,train,0.0009680447952607838,0.16316068449667268,0.9388833045959473
23,evaluation,0.0009680447952607838,0.3718953036432025,0.8984000086784363
24,train,0.0009652393605146839,0.1567306387494368,0.9410666823387146
24,evaluation,0.0009652393605146839,0.3622220166121857,0.8988000154495239
25,train,0.0009623203685930864,0.16003414094924673,0.939466655254364
25,evaluation,0.0009623203685930864,0.3578206776063653,0.8998000025749207
26,train,0.00095928853971357,0.1525227790956558,0.9427000284194946
26,evaluation,0.00095928853971357,0.3647507257948193,0.8974000215530396
27,train,0.0009561446219345448,0.1469356192232195,0.9440333247184753
27,evaluation,0.0009561446219345448,0.3766381993323942,0.8988999724388123
28,train,0.0009528893909706791,0.14255379648732225,0.9460333585739136
28,evaluation,0.0009528893909706791,0.3790899860330775,0.8996000289916992
29,train,0.0009495236500015041,0.14296834603714537,0.9464666843414307
29,evaluation,0.0009495236500015041,0.393579552067986,0.8974999785423279
30,train,0.0009460482294732414,0.13863688926579856,0.947866678237915
30,evaluation,0.0009460482294732414,0.4072780462948582,0.8968999981880188
31,train,0.0009424639868939027,0.13442840914863513,0.9490500092506409
31,evaluation,0.0009424639868939027,0.4094370952512644,0.8978000283241272
32,train,0.0009387718066217117,0.1347432825595204,0.949400007724762
32,evaluation,0.0009387718066217117,0.41066907176488565,0.8996999859809875
33,train,0.000934972599646904,0.12554669128393314,0.9526166915893555
33,evaluation,0.000934972599646904,0.4061866623314121,0.9017000198364258
34,train,0.0009310673033669515,0.12372996686681756,0.9533833265304565
34,evaluation,0.0009310673033669515,0.4045673503151423,0.902999997138977
35,train,0.0009270568813552751,0.1199684763259725,0.954883337020874
35,evaluation,0.0009270568813552751,0.42422881241463406,0.8992000222206116
36,train,0.0009229423231234969,0.12111396824659061,0.9545333385467529
36,evaluation,0.0009229423231234969,0.3954992341467097,0.9016000032424927
37,train,0.0009187246438772933,0.11501249507355538,0.9568833112716675
37,evaluation,0.0009187246438772933,0.4067808350996126,0.9056000113487244
38,train,0.0009144048842659075,0.1121900892858185,0.9578333497047424
38,evaluation,0.0009144048842659075,0.4386806516330453,0.9021999835968018
39,train,0.0009099841101253861,0.11054231122787446,0.957883358001709
39,evaluation,0.0009099841101253861,0.4299639525670039,0.9003000259399414
40,train,0.0009054634122155986,0.10532961858075056,0.9602000117301941
40,evaluation,0.0009054634122155986,0.44793040201633794,0.8985999822616577
41,train,0.0009008439059511095,0.10583626753739965,0.9603166580200195
41,evaluation,0.0009008439059511095,0.447243634847146,0.9021000266075134
42,train,0.0008961267311259662,0.10109606118741701,0.961816668510437
42,evaluation,0.0008961267311259662,0.4456993052853814,0.9004999995231628
43,train,0.0008913130516324728,0.0977213155788018,0.9629833102226257
43,evaluation,0.0008913130516324728,0.4854105079098593,0.8992000222206116
44,train,0.0008864040551740152,0.0962179819388049,0.963100016117096
44,evaluation,0.0008864040551740152,0.46011467579799364,0.9013000130653381
45,train,0.000881400952972015,0.09612344467500125,0.9638000130653381
45,evaluation,0.000881400952972015,0.47787038774429996,0.8984000086784363
46,train,0.0008763049794670771,0.09157233414397056,0.9649333357810974
46,evaluation,0.0008763049794670771,0.4816257102957255,0.8982999920845032
47,train,0.0008711173920144113,0.09509823991180356,0.9642500281333923
47,evaluation,0.0008711173920144113,0.467134821452672,0.8960999846458435
48,train,0.0008658394705735983,0.0892763851937264,0.9667166471481323
48,evaluation,0.0008658394705735983,0.47323507466648196,0.900600016117096
49,train,0.0008604725173927781,0.08932846244464297,0.9659333229064941
49,evaluation,0.0008604725173927781,0.47632972113316574,0.8989999890327454
50,train,0.0008550178566873405,0.08398726361313227,0.9678833484649658
50,evaluation,0.0008550178566873405,0.4881401993805849,0.9002000093460083
51,train,0.0008494768343131951,0.08668082593870696,0.9674666523933411
51,evaluation,0.0008494768343131951,0.4962575843062582,0.8982999920845032
52,train,0.0008438508174347005,0.08211155092395318,0.9689833521842957
52,evaluation,0.0008438508174347005,0.5080151471156108,0.8999000191688538
53,train,0.0008381411941873374,0.07929998905117959,0.9700666666030884
53,evaluation,0.0008381411941873374,0.5016009273785579,0.8992000222206116
54,train,0.0008323493733352073,0.07781264809037704,0.9706833362579346
54,evaluation,0.0008323493733352073,0.4898073886391483,0.899399995803833
55,train,0.0008264767839234405,0.07575397461906934,0.972000002861023
55,evaluation,0.0008264767839234405,0.5112444102952752,0.8977000117301941
56,train,0.000820524874925601,0.07696842424063159,0.9706500172615051
56,evaluation,0.000820524874925601,0.49958560587484624,0.8970000147819519
57,train,0.0008144951148861737,0.07330279228394665,0.9719833135604858
57,evaluation,0.0008144951148861737,0.5115524602087238,0.8970999717712402
58,train,0.0008083889915582231,0.07206492215347315,0.9729833602905273
58,evaluation,0.0008083889915582231,0.5116232841075221,0.9003999829292297
59,train,0.0008022080115363123,0.07128875900997218,0.9726999998092651
59,evaluation,0.0008022080115363123,0.5247755656136742,0.8999000191688538
60,train,0.0007959536998847739,0.07262787114439616,0.97243332862854
60,evaluation,0.0007959536998847739,0.5206712199540078,0.8988999724388123
61,train,0.0007896275997614226,0.07086359600880063,0.9731666445732117
61,evaluation,0.0007896275997614226,0.5228373913825313,0.9017999768257141
62,train,0.0007832312720368044,0.06686446782964062,0.9748499989509583
62,evaluation,0.0007832312720368044,0.53218590364426,0.9021000266075134
63,train,0.0007767662949090749,0.06715153020891998,0.9745166897773743
63,evaluation,0.0007767662949090749,0.5363118114727962,0.9010000228881836
64,train,0.000770234263514603,0.06365602571509286,0.9763500094413757
64,evaluation,0.000770234263514603,0.5393563629705694,0.8999000191688538
65,train,0.0007636367895343944,0.062452966721652986,0.9766166806221008
65,evaluation,0.0007636367895343944,0.5433573207900494,0.9027000069618225
66,train,0.0007569755007964335,0.06303405458889981,0.9763666391372681
66,evaluation,0.0007569755007964335,0.5371155197484584,0.9009000062942505
67,train,0.0007502520408740415,0.06294648920588974,0.9763833284378052
67,evaluation,0.0007502520408740415,0.5409493269045141,0.9053000211715698
68,train,0.0007434680686803488,0.05921720874422331,0.9771333336830139
68,evaluation,0.0007434680686803488,0.5423328729369973,0.9039999842643738
69,train,0.0007366252580589837,0.05585859272716396,0.978950023651123
69,evaluation,0.0007366252580589837,0.5531200704318059,0.9036999940872192
70,train,0.0007297252973710754,0.05611135293521098,0.9794999957084656
70,evaluation,0.0007297252973710754,0.5694317234845101,0.8985999822616577
71,train,0.0007227698890786777,0.05418107501749418,0.9794833064079285
71,evaluation,0.0007227698890786777,0.5946324096073078,0.899399995803833
72,train,0.0007157607493247108,0.05546829335864133,0.9784166812896729
72,evaluation,0.0007157607493247108,0.5774697444484204,0.9027000069618225
73,train,0.0007086996075095287,0.055017604960251786,0.9788333177566528
73,evaluation,0.0007086996075095287,0.5819901878697963,0.9002000093460083
74,train,0.0007015882058642161,0.05420535717850555,0.9797999858856201
74,evaluation,0.0007015882058642161,0.5804481006498579,0.902899980545044
75,train,0.0006944282990207193,0.05115385554722949,0.9804999828338623
75,evaluation,0.0006944282990207193,0.5879637893242172,0.9003000259399414
76,train,0.0006872216535789155,0.052518905001456166,0.9807500243186951
76,evaluation,0.0006872216535789155,0.6099699731869034,0.9023000001907349
77,train,0.0006799700476707321,0.049764747703586944,0.9815833568572998
77,evaluation,0.0006799700476707321,0.5880054195847693,0.9014999866485596
78,train,0.0006726752705214191,0.04950431075745395,0.9818500280380249
78,evaluation,0.0006726752705214191,0.601837107463728,0.9009000062942505
79,train,0.0006653391220080838,0.04678481706340652,0.9822666645050049
79,evaluation,0.0006653391220080838,0.6201509235403205,0.9018999934196472
80,train,0.0006579634122155988,0.04631971310613665,0.982366681098938
80,evaluation,0.0006579634122155988,0.6375505347040635,0.8998000025749207
81,train,0.0006505499609899903,0.047831966548657685,0.982283353805542
81,evaluation,0.0006505499609899903,0.6130714410845237,0.9003000259399414
82,train,0.0006431005974894184,0.04827208988972183,0.9821833372116089
82,evaluation,0.0006431005974894184,0.6002422273159027,0.9032999873161316
83,train,0.0006356171597328593,0.043170450512431006,0.9839500188827515
83,evaluation,0.0006356171597328593,0.6275853688203836,0.9006999731063843
84,train,0.0006281014941466028,0.0418843767831106,0.9843000173568726
84,evaluation,0.0006281014941466028,0.6245518647417238,0.9003999829292297
85,train,0.000620555455108673,0.04175698645373207,0.984250009059906
85,evaluation,0.000620555455108673,0.634377624981011,0.9020000100135803
86,train,0.0006129809044912885,0.04165585128628194,0.9842833280563354
86,evaluation,0.0006129809044912885,0.6281816587795185,0.902400016784668
87,train,0.0006053797112014735,0.040306665002306834,0.9855833053588867
87,evaluation,0.0006053797112014735,0.6462439487252054,0.9016000032424927
88,train,0.0005977537507199336,0.04004490106348703,0.9848166704177856
88,evaluation,0.0005977537507199336,0.6486234357462654,0.9043999910354614
89,train,0.0005901049046383074,0.039511132325583904,0.9852499961853027
89,evaluation,0.0005901049046383074,0.6387378662070141,0.9025999903678894
90,train,0.0005824350601949141,0.039521704280455074,0.9855833053588867
90,evaluation,0.0005824350601949141,0.622082687631438,0.9039000272750854
91,train,0.0005747461098091033,0.0387610734384785,0.9857666492462158
91,evaluation,0.0005747461098091033,0.6176626289947124,0.9039999842643738
92,train,0.0005670399506143305,0.03688122439972643,0.9864333271980286
92,evaluation,0.0005670399506143305,0.6228011774865887,0.9052000045776367
93,train,0.0005593184839900673,0.035560189521184435,0.987416684627533
93,evaluation,0.0005593184839900673,0.6234930118050757,0.9032999873161316
94,train,0.0005515836150926644,0.03497276479042749,0.9865666627883911
94,evaluation,0.0005515836150926644,0.6534379034102717,0.9039999842643738
95,train,0.0005438372523852832,0.03464755701766943,0.9873666763305664
95,evaluation,0.0005438372523852832,0.6411742019125178,0.901199996471405
96,train,0.00053608130716701,0.03388457002216525,0.9882000088691711
96,evaluation,0.00053608130716701,0.6610807042710388,0.9035000205039978
97,train,0.0005283176931012729,0.03332971027647175,0.9869666695594788
97,evaluation,0.0005283176931012729,0.6625691414633884,0.902999997138977
98,train,0.0005205483257436734,0.03378048273863823,0.9870666861534119
98,evaluation,0.0005205483257436734,0.6555988645251793,0.9031999707221985
99,train,0.0005127751220693511,0.02963406987352245,0.9888499975204468
99,evaluation,0.0005127751220693511,0.6920274986496454,0.9049000144004822
100,train,0.0005049999999999998,0.03184475267190796,0.9877833127975464
100,evaluation,0.0005049999999999998,0.661042614073693,0.9046000242233276
101,train,0.0004972248779306486,0.03033668118124919,0.9889833331108093
101,evaluation,0.0004972248779306486,0.6725833178321018,0.9059000015258789
102,train,0.0004894516742563262,0.03082861029940135,0.9885166883468628
102,evaluation,0.0004894516742563262,0.6792894709336607,0.9039000272750854
103,train,0.00048168230689872663,0.029478134330747318,0.9896166920661926
103,evaluation,0.00048168230689872663,0.6716052633297594,0.9036999940872192
104,train,0.0004739186928329896,0.028740725436829713,0.9894000291824341
104,evaluation,0.0004739186928329896,0.7027692855158939,0.9035999774932861
105,train,0.00046616274761471655,0.030083448228452093,0.9889833331108093
105,evaluation,0.00046616274761471655,0.6636260646053508,0.9052000045776367
106,train,0.0004584163849073352,0.026021508190449256,0.9905499815940857
106,evaluation,0.0004584163849073352,0.6844782533147667,0.9034000039100647
107,train,0.0004506815160099324,0.029517500351286377,0.9888333082199097
107,evaluation,0.0004506815160099324,0.6799197200732895,0.9043999910354614
108,train,0.0004429600493856693,0.024336569201596367,0.9908999800682068
108,evaluation,0.0004429600493856693,0.69088164141661,0.9034000039100647
109,train,0.00043525389019089656,0.024693520727759995,0.9914666414260864
109,evaluation,0.00043525389019089656,0.7170417233358456,0.9038000106811523
110,train,0.0004275649398050856,0.026170494054992204,0.9904500246047974
110,evaluation,0.0004275649398050856,0.7067101495929912,0.9041000008583069
111,train,0.0004198950953616921,0.024477396368124543,0.9913166761398315
111,evaluation,0.0004198950953616921,0.7052192904903919,0.9064000248908997
112,train,0.0004122462492800662,0.025729573367268783,0.9902833104133606
112,evaluation,0.0004122462492800662,0.691845373262333,0.9035000205039978
113,train,0.0004046202887985263,0.0231279158050806,0.9914666414260864
113,evaluation,0.0004046202887985263,0.699952780634542,0.9053000211715698
114,train,0.0003970190955087115,0.023057631347383034,0.991349995136261
114,evaluation,0.0003970190955087115,0.7285561835086798,0.902999997138977
115,train,0.0003894445448913267,0.023212039734357034,0.9919333457946777
115,evaluation,0.0003894445448913267,0.7105689686310442,0.9034000039100647
116,train,0.00038189850585339675,0.022078702456753717,0.9916333556175232
116,evaluation,0.00038189850585339675,0.706569053326981,0.9042999744415283
