epoch,phase,lr,loss,accuracy
0,train,0.001,2.066775383546834,0.22134000062942505
0,evaluation,0.001,1.7468301902843426,0.3467999994754791
1,train,0.0009999728588359286,1.9076744625940347,0.2831000089645386
1,evaluation,0.0009999728588359286,1.6790395990202698,0.373199999332428
2,train,0.0009998914383200486,1.8365307183521788,0.3210799992084503
2,evaluation,0.0009998914383200486,1.5546559819692298,0.42289999127388
3,train,0.0009997557473810372,1.7700699070835357,0.34828001260757446
3,evaluation,0.0009997557473810372,1.4990092259419114,0.4544999897480011
4,train,0.000999565800898935,1.723588369081697,0.3695400059223175
4,evaluation,0.000999565800898935,1.4928447702262975,0.45489999651908875
5,train,0.0009993216197035143,1.691322218121775,0.38089999556541443
5,evaluation,0.0009993216197035143,1.4169904325581804,0.48579999804496765
6,train,0.0009990232305719946,1.6598377621082394,0.3951199948787689
6,evaluation,0.0009990232305719946,1.3718476597266862,0.5022000074386597
7,train,0.0009986706662261067,1.6321223736419093,0.4067800045013428
7,evaluation,0.0009986706662261067,1.3322143192532696,0.5148000121116638
8,train,0.0009982639653285047,1.6015562431891557,0.41808000206947327
8,evaluation,0.0009982639653285047,1.3068415756467022,0.5275999903678894
9,train,0.0009978031724785245,1.5884137924979715,0.4242999851703644
9,evaluation,0.0009978031724785245,1.2816730330262003,0.5343999862670898
10,train,0.0009972883382072953,1.5708219770275418,0.4323199987411499
10,evaluation,0.0009972883382072953,1.2948176045961017,0.5295000076293945
11,train,0.0009967195189721962,1.552956683251559,0.4361799955368042
11,evaluation,0.0009967195189721962,1.2481713023366807,0.5479000210762024
12,train,0.0009960967771506667,1.5404781124475972,0.4452199935913086
12,evaluation,0.0009960967771506667,1.2494726875160314,0.5425999760627747
13,train,0.0009954201810333646,1.5284305810928345,0.44589999318122864
13,evaluation,0.0009954201810333646,1.2734495356113096,0.5375999808311462
14,train,0.0009946898048166792,1.514235590120106,0.45447999238967896
14,evaluation,0.0009946898048166792,1.2181359816201125,0.5594000220298767
