epoch,phase,lr,loss,accuracy
0,train,0.001,2.0309965781238684,0.23559999465942383
0,evaluation,0.001,1.7319313242465635,0.3481999933719635
1,train,0.0009999728588359286,1.8356244112829418,0.31700000166893005
1,evaluation,0.0009999728588359286,1.6207470169550255,0.40380001068115234
2,train,0.0009998914383200486,1.727196888240707,0.36695998907089233
2,evaluation,0.0009998914383200486,1.4843198453323752,0.45649999380111694
3,train,0.0009997557473810372,1.6458397469557156,0.39809998869895935
3,evaluation,0.0009997557473810372,1.3686203745347034,0.5045999884605408
4,train,0.000999565800898935,1.5851048996381443,0.4260599911212921
4,evaluation,0.000999565800898935,1.3186296360402168,0.5142999887466431
5,train,0.0009993216197035143,1.5380976739746834,0.44426000118255615
5,evaluation,0.0009993216197035143,1.2889821650106696,0.5285000205039978
6,train,0.0009990232305719946,1.4906829427880095,0.4611800014972687
6,evaluation,0.0009990232305719946,1.1853209884860847,0.5760999917984009
7,train,0.0009986706662261067,1.4554146455072077,0.4754599928855896
7,evaluation,0.0009986706662261067,1.152382059942318,0.5763000249862671
8,train,0.0009982639653285047,1.417502800521948,0.49149999022483826
8,evaluation,0.0009982639653285047,1.1786297174948681,0.5805000066757202
9,train,0.0009978031724785245,1.4005948805138277,0.499099999666214
9,evaluation,0.0009978031724785245,1.1356794456892376,0.597000002861023
10,train,0.0009972883382072953,1.378488530283389,0.5054799914360046
10,evaluation,0.0009972883382072953,1.0449546220936352,0.6238999962806702
11,train,0.0009967195189721962,1.359205853908568,0.5100200176239014
11,evaluation,0.0009967195189721962,1.165564152258861,0.5976999998092651
12,train,0.0009960967771506667,1.3422298373468697,0.5220400094985962
12,evaluation,0.0009960967771506667,1.0855830530577069,0.6208000183105469
13,train,0.0009954201810333646,1.3291886810146634,0.5224400162696838
13,evaluation,0.0009954201810333646,1.0487290756611884,0.6270999908447266
14,train,0.0009946898048166792,1.3104978092491169,0.5307400226593018
14,evaluation,0.0009946898048166792,1.0738918283317662,0.6230000257492065
15,train,0.000993905728594593,1.2963973863045577,0.538860023021698
15,evaluation,0.000993905728594593,0.9804562375515322,0.64410001039505
16,train,0.0009930680383498998,1.2797918865442885,0.543940007686615
16,evaluation,0.0009930680383498998,0.9595496473433096,0.660099983215332
17,train,0.0009921768259447744,1.261567935157005,0.5512800216674805
17,evaluation,0.0009921768259447744,0.9896516052982475,0.6514999866485596
18,train,0.0009912321891107007,1.2498126408023298,0.5548200011253357
18,evaluation,0.0009912321891107007,1.0214697786524325,0.6456000208854675
19,train,0.0009902342314377522,1.2431974258569196,0.5573800206184387
19,evaluation,0.0009902342314377522,0.9877950986729392,0.6518999934196472
20,train,0.0009891830623632338,1.223754885861331,0.5672199726104736
20,evaluation,0.0009891830623632338,0.9039165649232985,0.6775000095367432
21,train,0.00098807879715968,1.2263853735935963,0.5638800263404846
21,evaluation,0.00098807879715968,0.9288149913655052,0.6743000149726868
22,train,0.0009869215569222143,1.2074288164868074,0.5741400122642517
22,evaluation,0.0009869215569222143,0.9664636888081515,0.6672999858856201
23,train,0.0009857114685552697,1.1936538752997319,0.5766199827194214
23,evaluation,0.0009857114685552697,0.9095863571649865,0.6836000084877014
24,train,0.0009844486647586721,1.1779952797743365,0.5820800065994263
24,evaluation,0.0009844486647586721,0.9124984182888949,0.6815000176429749
25,train,0.0009831332840130884,1.185382186604278,0.5796599984169006
25,evaluation,0.0009831332840130884,0.8805819998813581,0.6891000270843506
26,train,0.0009817654705648405,1.1819566779429345,0.5801799893379211
26,evaluation,0.0009817654705648405,0.92613391785682,0.6777999997138977
27,train,0.0009803453744100864,1.1662859954797398,0.5875999927520752
27,evaluation,0.0009803453744100864,0.8636694482610195,0.7009000182151794
28,train,0.0009788731512783728,1.1592853320833971,0.5913800001144409
28,evaluation,0.0009788731512783728,0.8614555793472484,0.6905999779701233
29,train,0.0009773489626155566,1.1547555495101167,0.5946199893951416
29,evaluation,0.0009773489626155566,0.8732330074793175,0.7008000016212463
30,train,0.0009757729755661006,1.1413688642899398,0.597000002861023
30,evaluation,0.0009757729755661006,0.8487482636789733,0.7037000060081482
31,train,0.0009741453629547445,1.1349082858971014,0.6013200283050537
31,evaluation,0.0009741453629547445,0.8792613541023641,0.6966999769210815
32,train,0.0009724663032675527,1.1306475317081832,0.6000800132751465
32,evaluation,0.0009724663032675527,0.8321057686322852,0.7146999835968018
33,train,0.0009707359806323412,1.12061838557958,0.6039400100708008
33,evaluation,0.0009707359806323412,0.8243622734576841,0.7160999774932861
34,train,0.0009689545847984858,1.1188115315973912,0.6032599806785583
34,evaluation,0.0009689545847984858,0.8186618504644949,0.7143999934196472
35,train,0.0009671223111161144,1.1086337400214445,0.6075599789619446
35,evaluation,0.0009671223111161144,0.8545447354075275,0.7091000080108643
36,train,0.000965239360514684,1.1123308057675276,0.6078600287437439
36,evaluation,0.000965239360514684,0.7997135693513895,0.7222999930381775
37,train,0.000963305939480947,1.0995479771853103,0.6123999953269958
37,evaluation,0.000963305939480947,0.8128458948075017,0.7210999727249146
38,train,0.0009613222600363074,1.103157285076883,0.6122999787330627
38,evaluation,0.0009613222600363074,0.8204659400861475,0.7145000100135803
39,train,0.0009592885397135703,1.0935042585863177,0.6157199740409851
39,evaluation,0.0009592885397135703,0.8185406538504588,0.7124999761581421
40,train,0.0009572050015330871,1.092835111996097,0.6155800223350525
40,evaluation,0.0009572050015330871,0.8435390776471247,0.7081000208854675
41,train,0.0009550718739782986,1.0922535160923248,0.6152399778366089
41,evaluation,0.0009550718739782986,0.8133224758166301,0.7134000062942505
42,train,0.0009528893909706794,1.0800547921444144,0.6204599738121033
42,evaluation,0.0009528893909706794,0.7899142058589791,0.7263000011444092
43,train,0.0009506577918440856,1.0832892098390232,0.6174399852752686
43,evaluation,0.0009506577918440856,0.8000770641278617,0.7170000076293945
44,train,0.000948377321318509,1.0695033169463468,0.6222400069236755
44,evaluation,0.000948377321318509,0.8231823399097105,0.7138000130653381
45,train,0.0009460482294732416,1.0708025526207732,0.624019980430603
45,evaluation,0.0009460482294732416,0.7903324508968788,0.7178000211715698
46,train,0.0009436707717194508,1.0659127485416735,0.6258599758148193
46,evaluation,0.0009436707717194508,0.7730909578407867,0.7335000038146973
47,train,0.0009412452087721706,1.0692756182092535,0.6244800090789795
47,evaluation,0.0009412452087721706,0.7809386592877062,0.724399983882904
48,train,0.000938771806621712,1.0617576442716066,0.6273199915885925
48,evaluation,0.000938771806621712,0.7618144893948036,0.732200026512146
49,train,0.0009362508365044934,1.0581195848372282,0.6271600127220154
49,evaluation,0.0009362508365044934,0.7737789757644074,0.7325999736785889
50,train,0.0009336825748732968,1.0520719457465364,0.6286399960517883
50,evaluation,0.0009336825748732968,0.7978959562657755,0.7235000133514404
51,train,0.0009310673033669517,1.0478116276928835,0.6338000297546387
51,evaluation,0.0009310673033669517,0.8098140660720535,0.7174999713897705
52,train,0.0009284053087794505,1.0413927960273859,0.6331999897956848
52,evaluation,0.0009284053087794505,0.7358123961883255,0.7448999881744385
53,train,0.0009256968830284974,1.0424470409103062,0.6339200139045715
53,evaluation,0.0009256968830284974,0.7568948129309884,0.7342000007629395
54,train,0.0009229423231234972,1.0389525859862032,0.6343799829483032
