epoch,phase,lr,loss,accuracy
0,train,0.001,2.0767398877521916,0.21649999916553497
0,evaluation,0.001,1.737577052056035,0.3206999897956848
1,train,0.0009999728588359286,1.8944511163570081,0.2858799993991852
1,evaluation,0.0009999728588359286,1.6758913571321512,0.3634999990463257
2,train,0.0009998914383200486,1.8119944129758478,0.3305000066757202
2,evaluation,0.0009998914383200486,1.608733715890329,0.4140999913215637
3,train,0.0009997557473810372,1.767364818421776,0.34863999485969543
3,evaluation,0.0009997557473810372,1.5323408811907224,0.42980000376701355
4,train,0.000999565800898935,1.7260935705945926,0.36399999260902405
4,evaluation,0.000999565800898935,1.4676388230504869,0.45829999446868896
5,train,0.0009993216197035143,1.695588218586524,0.3802799880504608
5,evaluation,0.0009993216197035143,1.420168550708626,0.4733999967575073
6,train,0.0009990232305719946,1.676059832048538,0.3883799910545349
6,evaluation,0.0009990232305719946,1.3966419968423964,0.4862000048160553
7,train,0.0009986706662261067,1.6618640005131207,0.39188000559806824
7,evaluation,0.0009986706662261067,1.4196674114541163,0.48010000586509705
8,train,0.0009982639653285047,1.6390387847295502,0.40059998631477356
8,evaluation,0.0009982639653285047,1.3851781570458714,0.4894999861717224
9,train,0.0009978031724785245,1.6250961110415056,0.4087800085544586
9,evaluation,0.0009978031724785245,1.32315226597122,0.5164999961853027
10,train,0.0009972883382072953,1.6114400170953072,0.41457998752593994
10,evaluation,0.0009972883382072953,1.3179408930524994,0.5164999961853027
11,train,0.0009967195189721962,1.597706822483131,0.4220600128173828
11,evaluation,0.0009967195189721962,1.3738353946540929,0.5062000155448914
12,train,0.0009960967771506667,1.5813665057692077,0.42245998978614807
12,evaluation,0.0009960967771506667,1.2817250082764444,0.5371999740600586
13,train,0.0009954201810333646,1.576962334725558,0.4268600046634674
13,evaluation,0.0009954201810333646,1.2854296285894853,0.5235000252723694
14,train,0.0009946898048166792,1.5658097160441795,0.4322200119495392
14,evaluation,0.0009946898048166792,1.2822494627554206,0.5313000082969666
15,train,0.000993905728594593,1.5489271516385286,0.43689998984336853
15,evaluation,0.000993905728594593,1.2646922355965724,0.5342000126838684
16,train,0.0009930680383498998,1.541995151573435,0.4392000138759613
16,evaluation,0.0009930680383498998,1.2557098925868166,0.5421000123023987
17,train,0.0009921768259447744,1.5322657332700842,0.44510000944137573
17,evaluation,0.0009921768259447744,1.2044742318648327,0.5593000054359436
18,train,0.0009912321891107007,1.520665396814761,0.4498000144958496
18,evaluation,0.0009912321891107007,1.2027729002735283,0.5609999895095825
19,train,0.0009902342314377522,1.5044967741002817,0.45565998554229736
19,evaluation,0.0009902342314377522,1.208598350422292,0.5566999912261963
20,train,0.0009891830623632338,1.4993368280513206,0.4560000002384186
20,evaluation,0.0009891830623632338,1.1863302580917938,0.5669000148773193
21,train,0.00098807879715968,1.4914573226743342,0.46112000942230225
21,evaluation,0.00098807879715968,1.2007579803466797,0.5641999840736389
22,train,0.0009869215569222143,1.4771900311150514,0.4661000072956085
22,evaluation,0.0009869215569222143,1.2066102073162417,0.5593000054359436
23,train,0.0009857114685552697,1.4721134843118966,0.46522000432014465
23,evaluation,0.0009857114685552697,1.1960847619213635,0.5679000020027161
24,train,0.0009844486647586721,1.4613241530440348,0.4735200107097626
24,evaluation,0.0009844486647586721,1.1698955855792081,0.5734999775886536
25,train,0.0009831332840130884,1.4512705290713883,0.4762200117111206
25,evaluation,0.0009831332840130884,1.1650119952008695,0.5745000243186951
26,train,0.0009817654705648405,1.440352299634148,0.48089998960494995
26,evaluation,0.0009817654705648405,1.1221105380903316,0.5900999903678894
27,train,0.0009803453744100864,1.4342937317040876,0.4848400056362152
27,evaluation,0.0009803453744100864,1.1149952705902388,0.5903000235557556
