epoch,phase,lr,loss,accuracy
0,train,0.001,2.0383589002482423,0.23586000502109528
0,evaluation,0.001,1.7725651143472405,0.33959999680519104
1,train,0.0009999728588359286,1.844069008022318,0.3190799951553345
1,evaluation,0.0009999728588359286,1.6284292196925683,0.4018000066280365
2,train,0.0009998914383200486,1.7421167512683917,0.3587599992752075
2,evaluation,0.0009998914383200486,1.5158295344702806,0.4465000033378601
3,train,0.0009997557473810372,1.684659249642316,0.3839400112628937
3,evaluation,0.0009997557473810372,1.4083976609797417,0.4893999993801117
4,train,0.000999565800898935,1.6264274376432608,0.4083999991416931
4,evaluation,0.000999565800898935,1.324822161771074,0.5138999819755554
5,train,0.0009993216197035143,1.5697541816155318,0.4315800070762634
5,evaluation,0.0009993216197035143,1.263497864143758,0.5432999730110168
6,train,0.0009990232305719946,1.5290980156120437,0.44378000497817993
6,evaluation,0.0009990232305719946,1.22764727888228,0.5536999702453613
7,train,0.0009986706662261067,1.492788921536692,0.4582799971103668
7,evaluation,0.0009986706662261067,1.2395318505130237,0.5555999875068665
8,train,0.0009982639653285047,1.4552693927989286,0.4767000079154968
8,evaluation,0.0009982639653285047,1.1167220888258536,0.5995000004768372
9,train,0.0009978031724785245,1.423425451264052,0.486519992351532
9,evaluation,0.0009978031724785245,1.147481741784494,0.5842000246047974
10,train,0.0009972883382072953,1.4003189000327263,0.4992600083351135
10,evaluation,0.0009972883382072953,1.0696946872940547,0.6089000105857849
11,train,0.0009967195189721962,1.3628291620317932,0.5124599933624268
11,evaluation,0.0009967195189721962,1.052688397184203,0.617900013923645
12,train,0.0009960967771506667,1.341702703624735,0.5196800231933594
12,evaluation,0.0009960967771506667,1.0596346885343142,0.6233999729156494
13,train,0.0009954201810333646,1.3092758710427053,0.5325000286102295
13,evaluation,0.0009954201810333646,1.0387932348854934,0.6290000081062317
14,train,0.0009946898048166792,1.2947666276141505,0.5367000102996826
14,evaluation,0.0009946898048166792,1.013819490806966,0.6349999904632568
15,train,0.000993905728594593,1.2803437301265004,0.5438200235366821
15,evaluation,0.000993905728594593,0.9629199844372424,0.6532999873161316
16,train,0.0009930680383498998,1.2539854327126232,0.5555199980735779
16,evaluation,0.0009930680383498998,0.9770753330822233,0.6535999774932861
17,train,0.0009921768259447744,1.2473188120385874,0.5563799738883972
17,evaluation,0.0009921768259447744,0.920369440241705,0.6758000254631042
18,train,0.0009912321891107007,1.2264601620261932,0.562720000743866
18,evaluation,0.0009912321891107007,0.9472724282288854,0.6628000140190125
19,train,0.0009902342314377522,1.208223055238309,0.5705999732017517
19,evaluation,0.0009902342314377522,0.9650634813912308,0.6575999855995178
20,train,0.0009891830623632338,1.1912938760369636,0.5774999856948853
20,evaluation,0.0009891830623632338,0.8641542792320251,0.6972000002861023
21,train,0.00098807879715968,1.1845982172300138,0.5827400088310242
21,evaluation,0.00098807879715968,0.9006234860118432,0.6809999942779541
22,train,0.0009869215569222143,1.1694331957251214,0.5843200087547302
22,evaluation,0.0009869215569222143,0.9598532100267048,0.6671000123023987
23,train,0.0009857114685552697,1.1588994177710978,0.5911399722099304
23,evaluation,0.0009857114685552697,0.9209838056866126,0.6711999773979187
24,train,0.0009844486647586721,1.1444832915845125,0.5964400172233582
24,evaluation,0.0009844486647586721,0.8651963842066028,0.6917999982833862
25,train,0.0009831332840130884,1.1370747223534547,0.596019983291626
25,evaluation,0.0009831332840130884,0.8381697769406475,0.7062000036239624
26,train,0.0009817654705648405,1.133851095233732,0.600059986114502
26,evaluation,0.0009817654705648405,0.8091720335091217,0.7106999754905701
27,train,0.0009803453744100864,1.1171822098210036,0.6021400094032288
27,evaluation,0.0009803453744100864,0.8195707782914367,0.7059999704360962
28,train,0.0009788731512783728,1.1092955325265674,0.6050000190734863
28,evaluation,0.0009788731512783728,0.8385599059394643,0.7088000178337097
29,train,0.0009773489626155566,1.100311535855998,0.6105599999427795
29,evaluation,0.0009773489626155566,0.7867011205305027,0.7228000164031982
30,train,0.0009757729755661006,1.0879390849481763,0.6159399747848511
30,evaluation,0.0009757729755661006,0.8074068796785572,0.7164999842643738
31,train,0.0009741453629547445,1.0877801513732852,0.6144800186157227
31,evaluation,0.0009741453629547445,0.8675065410288074,0.6969000101089478
32,train,0.0009724663032675527,1.0707427267833134,0.6206600069999695
32,evaluation,0.0009724663032675527,0.7552475876446012,0.7332000136375427
33,train,0.0009707359806323412,1.0666385710696735,0.623740017414093
33,evaluation,0.0009707359806323412,0.7534870671320565,0.7360000014305115
34,train,0.0009689545847984858,1.0607668521154263,0.6261000037193298
34,evaluation,0.0009689545847984858,0.7903005163880843,0.7253000140190125
35,train,0.0009671223111161144,1.057845051788613,0.6276800036430359
35,evaluation,0.0009671223111161144,0.8078397052197517,0.7131999731063843
36,train,0.000965239360514684,1.0432398619554233,0.6299800276756287
36,evaluation,0.000965239360514684,0.7911245030692861,0.7225000262260437
37,train,0.000963305939480947,1.035262053732372,0.6342200040817261
37,evaluation,0.000963305939480947,0.7990030419977405,0.7188000082969666
38,train,0.0009613222600363074,1.0403805036678948,0.6338800191879272
38,evaluation,0.0009613222600363074,0.8059954914865615,0.7164000272750854
39,train,0.0009592885397135703,1.0266234271056818,0.6385400295257568
39,evaluation,0.0009592885397135703,0.7178106994568547,0.7484999895095825
40,train,0.0009572050015330871,1.013287186165295,0.6430400013923645
40,evaluation,0.0009572050015330871,0.7380652367314205,0.7416999936103821
41,train,0.0009550718739782986,1.0143422485922304,0.6422600150108337
41,evaluation,0.0009550718739782986,0.7470622892621197,0.7379000186920166
42,train,0.0009528893909706794,1.0139347587704963,0.6431800127029419
42,evaluation,0.0009528893909706794,0.765489055763317,0.73089998960495
43,train,0.0009506577918440856,1.0024298395951996,0.6469200253486633
43,evaluation,0.0009506577918440856,0.7316617165939717,0.7412999868392944
44,train,0.000948377321318509,1.0023411751708107,0.6459800004959106
44,evaluation,0.000948377321318509,0.7507104288928116,0.7423999905586243
45,train,0.0009460482294732416,0.9921266617982284,0.6518200039863586
45,evaluation,0.0009460482294732416,0.7316182285924501,0.7457000017166138
46,train,0.0009436707717194508,0.9921576434084217,0.6498000025749207
46,evaluation,0.0009436707717194508,0.7284225504609603,0.7469000220298767
47,train,0.0009412452087721706,0.9834365058128182,0.6556400060653687
47,evaluation,0.0009412452087721706,0.7159538189821606,0.7484999895095825
48,train,0.000938771806621712,0.98573948644921,0.6509799957275391
48,evaluation,0.000938771806621712,0.7011789939826047,0.754800021648407
49,train,0.0009362508365044934,0.9694786952889484,0.6582800149917603
49,evaluation,0.0009362508365044934,0.7076721749728239,0.7613999843597412
