epoch,phase,lr,loss,accuracy
0,train,0.001,2.0473454791261716,0.2314399927854538
0,evaluation,0.001,1.7018258737612375,0.3644999861717224
1,train,0.0009999728588359286,1.8489418249300984,0.31266000866889954
1,evaluation,0.0009999728588359286,1.5846235208873507,0.41780000925064087
2,train,0.0009998914383200486,1.7334028668415822,0.3656800091266632
2,evaluation,0.0009998914383200486,1.421074879320362,0.4738999903202057
3,train,0.0009997557473810372,1.6452313417668842,0.3996399939060211
3,evaluation,0.0009997557473810372,1.3824272472647172,0.5060999989509583
4,train,0.000999565800898935,1.5810017613193872,0.42829999327659607
4,evaluation,0.000999565800898935,1.284241095373902,0.531499981880188
5,train,0.0009993216197035143,1.5459234132181348,0.44168001413345337
5,evaluation,0.0009993216197035143,1.2132522614696357,0.5611000061035156
6,train,0.0009990232305719946,1.4969428853915476,0.46173998713493347
6,evaluation,0.0009990232305719946,1.166702843919585,0.579200029373169
7,train,0.0009986706662261067,1.4624238117881443,0.47332000732421875
7,evaluation,0.0009986706662261067,1.1398882360398015,0.5843999981880188
8,train,0.0009982639653285047,1.4341144150175402,0.4830000102519989
8,evaluation,0.0009982639653285047,1.1600836605965337,0.5809000134468079
9,train,0.0009978031724785245,1.413557908419148,0.4932999908924103
9,evaluation,0.0009978031724785245,1.1165070926086813,0.5940999984741211
10,train,0.0009972883382072953,1.3944960024655628,0.5009599924087524
10,evaluation,0.0009972883382072953,1.0839980108828484,0.6017000079154968
11,train,0.0009967195189721962,1.3825488569181594,0.50382000207901
11,evaluation,0.0009967195189721962,1.0996459511261951,0.6039000153541565
12,train,0.0009960967771506667,1.3662363525546726,0.5141800045967102
12,evaluation,0.0009960967771506667,1.0777693534199195,0.6093999743461609
13,train,0.0009954201810333646,1.350721959872624,0.5159599781036377
13,evaluation,0.0009954201810333646,1.0608976287177847,0.6169000267982483
14,train,0.0009946898048166792,1.339447027582037,0.523419976234436
14,evaluation,0.0009946898048166792,1.015915983085391,0.6380000114440918
15,train,0.000993905728594593,1.3265880760939226,0.5284199714660645
15,evaluation,0.000993905728594593,1.0155618628369103,0.6319000124931335
16,train,0.0009930680383498998,1.3082986307875883,0.5362799763679504
16,evaluation,0.0009930680383498998,1.0038442551335203,0.641700029373169
17,train,0.0009921768259447744,1.3020913021643754,0.5378400087356567
17,evaluation,0.0009921768259447744,0.9954653601103192,0.6503999829292297
18,train,0.0009912321891107007,1.2847576580389077,0.5453199744224548
18,evaluation,0.0009912321891107007,0.9972264879866491,0.6480000019073486
19,train,0.0009902342314377522,1.2803338189868976,0.5463799834251404
19,evaluation,0.0009902342314377522,0.983044021491763,0.6496000289916992
20,train,0.0009891830623632338,1.2632559013488653,0.5505200028419495
20,evaluation,0.0009891830623632338,0.9273711903185784,0.6740999817848206
21,train,0.00098807879715968,1.2647075380205803,0.5500199794769287
21,evaluation,0.00098807879715968,0.980097117303293,0.6567000150680542
22,train,0.0009869215569222143,1.2559795690619426,0.5579000115394592
22,evaluation,0.0009869215569222143,0.9807635658903967,0.6639000177383423
23,train,0.0009857114685552697,1.2352709815935101,0.5630000233650208
23,evaluation,0.0009857114685552697,0.9664559779287893,0.6689000129699707
24,train,0.0009844486647586721,1.2271635547623305,0.5660200119018555
24,evaluation,0.0009844486647586721,0.9301235072220428,0.6743999719619751
25,train,0.0009831332840130884,1.2372260689735413,0.5616400241851807
25,evaluation,0.0009831332840130884,0.8993590066704569,0.6811000108718872
26,train,0.0009817654705648405,1.2314996749848661,0.5638800263404846
26,evaluation,0.0009817654705648405,0.8869418486764159,0.6887000203132629
27,train,0.0009803453744100864,1.2124906319486515,0.5720999836921692
27,evaluation,0.0009803453744100864,0.9189353381531148,0.6798999905586243
28,train,0.0009788731512783728,1.2077952948067805,0.5728600025177002
28,evaluation,0.0009788731512783728,0.8967009729976896,0.6851999759674072
